"Currency","PriceTimeStamp","Price"
"BTC","1615593600000","61188.39"
"BTC","1615680000000","58968.31"
"BTC","1615766400000","55605.2"
"BTC","1615852800000","56900.75"
"BTC","1615939200000","58912.97"
"BTC","1616025600000","57648.16"
"BTC","1616112000000","58030.01"
"BTC","1616198400000","58102.28"
"BTC","1616284800000","57351.56"
"BTC","1616371200000","54083.25"
"BTC","1616457600000","54340.89"
"BTC","1616544000000","52303.65"
"BTC","1616630400000","51293.78"
"BTC","1616716800000","55025.59"
"BTC","1616803200000","55817.14"
"BTC","1616889600000","55777.63"
"BTC","1616976000000","57635.47"
"BTC","1617062400000","58746.57"
"BTC","1617148800000","58740.55"
"BTC","1617235200000","58720.44"
"BTC","1617321600000","58950.01"
"BTC","1617408000000","57051.94"
"BTC","1617494400000","58202.01"
"BTC","1617580800000","59129.99"
"BTC","1617667200000","57991.15"
"BTC","1617753600000","55953.45"
"BTC","1617840000000","58077.52"
"BTC","1617926400000","58142.54"
"BTC","1618012800000","59769.13"
"BTC","1618099200000","60002.43"
"BTC","1618185600000","59860"
"BTC","1618272000000","63575"
"BTC","1618358400000","62959.53"
"BTC","1618444800000","63159.98"
"BTC","1618531200000","61334.8"
"BTC","1618617600000","60006.66"
"BTC","1618704000000","56150.01"
"BTC","1618790400000","55633.14"
"BTC","1618876800000","56425"
"BTC","1618963200000","53787.63"
"BTC","1619049600000","51690.96"
"BTC","1619136000000","51125.14"
"BTC","1619222400000","50047.84"
"BTC","1619308800000","49066.77"
"BTC","1619395200000","54001.39"
"BTC","1619481600000","55011.97"
"BTC","1619568000000","54846.22"
"BTC","1619654400000","53555"
"BTC","1619740800000","57694.27"
"BTC","1619827200000","57800.37"
"BTC","1619913600000","56578.21"
"BTC","1620000000000","57169.39"
"BTC","1620086400000","53200.01"
"BTC","1620172800000","57436.11"
"BTC","1620259200000","56393.68"
"BTC","1620345600000","57314.75"
"BTC","1620432000000","58862.05"
"BTC","1620518400000","58240.84"
"BTC","1620604800000","55816.14"
"BTC","1620691200000","56670.02"
"BTC","1620777600000","49631.32"
"BTC","1620864000000","49670.97"
"BTC","1620950400000","49841.45"
"BTC","1621036800000","46762.99"
"BTC","1621123200000","46431.5"
"BTC","1621209600000","43538.04"
"BTC","1621296000000","42849.78"
"BTC","1621382400000","36690.09"
"BTC","1621468800000","40526.64"
"BTC","1621555200000","37252.01"
"BTC","1621641600000","37449.73"
"BTC","1621728000000","34655.25"
"BTC","1621814400000","38796.29"
"BTC","1621900800000","38324.72"
"BTC","1621987200000","39241.91"
"BTC","1622073600000","38529.98"
"BTC","1622160000000","35663.49"
"BTC","1622246400000","34605.15"
"BTC","1622332800000","35641.27"
"BTC","1622419200000","37253.81"
"BTC","1622505600000","36693.09"
"BTC","1622592000000","37568.68"
"BTC","1622678400000","39246.79"
"BTC","1622764800000","36829"
"BTC","1622851200000","35513.2"
"BTC","1622937600000","35796.31"
"BTC","1623024000000","33552.79"
"BTC","1623110400000","33380.81"
"BTC","1623196800000","37388.05"
"BTC","1623283200000","36675.72"
"BTC","1623369600000","37331.98"
"BTC","1623456000000","35546.11"
"BTC","1623542400000","39020.57"
"BTC","1623628800000","40516.29"
"BTC","1623715200000","40144.04"
"BTC","1623801600000","38349.01"
"BTC","1623888000000","38092.97"
"BTC","1623974400000","35819.84"
"BTC","1624060800000","35483.72"
"BTC","1624147200000","35600.16"
"BTC","1624233600000","31608.93"
"BTC","1624320000000","32509.56"
"BTC","1624406400000","33678.07"
"BTC","1624492800000","34663.09"
"BTC","1624579200000","31584.45"
"BTC","1624665600000","32283.65"
"BTC","1624752000000","34700.34"
"BTC","1624838400000","34494.89"
"BTC","1624924800000","35911.73"
"BTC","1625011200000","35045"
"BTC","1625097600000","33504.69"
"BTC","1625184000000","33786.55"
"BTC","1625270400000","34669.13"
"BTC","1625356800000","35286.51"
"BTC","1625443200000","33690.14"
"BTC","1625529600000","34220.01"
"BTC","1625616000000","33862.12"
"BTC","1625702400000","32875.71"
"BTC","1625788800000","33815.81"
"BTC","1625875200000","33502.87"
"BTC","1625961600000","34258.99"
"BTC","1626048000000","33086.63"
"BTC","1626134400000","32729.77"
"BTC","1626220800000","32820.02"
"BTC","1626307200000","31880"
"BTC","1626393600000","31383.87"
"BTC","1626480000000","31520.07"
"BTC","1626566400000","31778.56"
"BTC","1626652800000","30839.65"
"BTC","1626739200000","29790.35"
"BTC","1626825600000","32144.51"
"BTC","1626912000000","32287.83"
"BTC","1626998400000","33634.09"
"BTC","1627084800000","34258.14"
"BTC","1627171200000","35381.02"
"BTC","1627257600000","37237.6"
"BTC","1627344000000","39457.87"
"BTC","1627430400000","40019.56"
"BTC","1627516800000","40016.48"
"BTC","1627603200000","42206.37"
"BTC","1627689600000","41461.83"
"BTC","1627776000000","39845.44"
"BTC","1627862400000","39147.82"
"BTC","1627948800000","38207.05"
"BTC","1628035200000","39723.18"
"BTC","1628121600000","40862.46"
"BTC","1628208000000","42836.87"
"BTC","1628294400000","44572.54"
"BTC","1628380800000","43794.37"
"BTC","1628467200000","46253.4"
"BTC","1628553600000","45584.99"
"BTC","1628640000000","45511"
"BTC","1628726400000","44399"
"BTC","1628812800000","47800"
"BTC","1628899200000","47068.51"
"BTC","1628985600000","46973.82"
"BTC","1629072000000","45901.29"
"BTC","1629158400000","44695.95"
"BTC","1629244800000","44705.29"
"BTC","1629331200000","46760.62"
"BTC","1629417600000","49322.47"
"BTC","1629504000000","48821.87"
"BTC","1629590400000","49239.22"
"BTC","1629676800000","49488.85"
"BTC","1629763200000","47674.01"
"BTC","1629849600000","48973.32"
"BTC","1629936000000","46843.87"
"BTC","1630022400000","49069.9"
"BTC","1630108800000","48895.35"
"BTC","1630195200000","48767.83"
"BTC","1630281600000","46982.91"
"BTC","1630368000000","47100.89"
"BTC","1630454400000","48810.52"
"BTC","1630540800000","49246.64"
"BTC","1630627200000","49999.14"
"BTC","1630713600000","49915.64"
"BTC","1630800000000","51756.88"
"BTC","1630886400000","52663.9"
"BTC","1630972800000","46863.73"
"BTC","1631059200000","46048.31"
"BTC","1631145600000","46395.14"
"BTC","1631232000000","44850.91"
"BTC","1631318400000","45173.69"
"BTC","1631404800000","46025.24"
"BTC","1631491200000","44940.73"
"BTC","1631577600000","47111.52"
"BTC","1631664000000","48121.41"
"BTC","1631750400000","47737.82"
"BTC","1631836800000","47299.98"
"BTC","1631923200000","48292.74"
"BTC","1632009600000","47241.75"
"BTC","1632096000000","43015.62"
"BTC","1632182400000","40734.38"
"BTC","1632268800000","43543.61"
"BTC","1632355200000","44865.26"
"BTC","1632441600000","42810.57"
"BTC","1632528000000","42670.64"
"BTC","1632614400000","43160.9"
"BTC","1632700800000","42147.35"
"BTC","1632787200000","41026.54"
"BTC","1632873600000","41524.28"
"BTC","1632960000000","43824.1"
"BTC","1633046400000","48141.61"
"BTC","1633132800000","47634.9"
"BTC","1633219200000","48200.01"
"BTC","1633305600000","49224.94"
"BTC","1633392000000","51471.99"
"BTC","1633478400000","55315"
"BTC","1633564800000","53785.22"
"BTC","1633651200000","53951.43"
"BTC","1633737600000","54949.72"
"BTC","1633824000000","54659"
"BTC","1633910400000","57471.35"
"BTC","1633996800000","55996.93"
"BTC","1634083200000","57367"
"BTC","1634169600000","57347.94"
"BTC","1634256000000","61672.42"
"BTC","1634342400000","60875.57"
"BTC","1634428800000","61528.33"
"BTC","1634515200000","62009.84"
"BTC","1634601600000","64280.59"
"BTC","1634688000000","66001.41"
"BTC","1634774400000","62193.15"
"BTC","1634860800000","60688.22"
"BTC","1634947200000","61286.75"
"BTC","1635033600000","60852.22"
"BTC","1635120000000","63078.78"
"BTC","1635206400000","60328.81"
"BTC","1635292800000","58413.44"
"BTC","1635379200000","60575.89"
"BTC","1635465600000","62253.71"
"BTC","1635552000000","61859.19"
"BTC","1635638400000","61299.8"
"BTC","1635724800000","60911.11"
"BTC","1635811200000","63219.99"
"BTC","1635897600000","62896.48"
"BTC","1635984000000","61395.01"
"BTC","1636070400000","60937.12"
"BTC","1636156800000","61470.61"
"BTC","1636243200000","63273.59"
"BTC","1636329600000","67525.83"
"BTC","1636416000000","66947.66"
"BTC","1636502400000","64882.43"
"BTC","1636588800000","64774.26"
"BTC","1636675200000","64122.23"
"BTC","1636761600000","64380"
"BTC","1636848000000","65519.1"
"BTC","1636934400000","63606.74"
"BTC","1637020800000","60058.87"
"BTC","1637107200000","60344.87"
"BTC","1637193600000","56891.62"
"BTC","1637280000000","58052.24"
"BTC","1637366400000","59707.51"
"BTC","1637452800000","58622.02"
"BTC","1637539200000","56247.18"
"BTC","1637625600000","57541.27"
"BTC","1637712000000","57138.29"
"BTC","1637798400000","58960.36"
"BTC","1637884800000","53726.53"
"BTC","1637971200000","54721.03"
"BTC","1638057600000","57274.88"
"BTC","1638144000000","57776.25"
"BTC","1638230400000","56950.56"
"BTC","1638316800000","57184.07"
"BTC","1638403200000","56480.34"
"BTC","1638489600000","53601.05"
"BTC","1638576000000","49152.47"
"BTC","1638662400000","49396.33"
"BTC","1638748800000","50441.92"
"BTC","1638835200000","50588.95"
"BTC","1638921600000","50471.19"
"BTC","1639008000000","47545.59"
"BTC","1639094400000","47140.54"
"BTC","1639180800000","49389.99"
"BTC","1639267200000","50053.9"
"BTC","1639353600000","46702.75"
"BTC","1639440000000","48343.28"
"BTC","1639526400000","48864.98"
"BTC","1639612800000","47632.38"
"BTC","1639699200000","46131.2"
"BTC","1639785600000","46834.48"
"BTC","1639872000000","46681.23"
"BTC","1639958400000","46914.16"
"BTC","1640044800000","48889.88"
"BTC","1640131200000","48588.16"
"BTC","1640217600000","50838.81"
"BTC","1640304000000","50820"
"BTC","1640390400000","50399.66"
"BTC","1640476800000","50775.49"
"BTC","1640563200000","50701.44"
"BTC","1640649600000","47543.74"
"BTC","1640736000000","46464.66"
"BTC","1640822400000","47120.87"
"BTC","1640908800000","46216.93"
"BTC","1640995200000","47722.65"
"BTC","1641081600000","47286.18"
"BTC","1641168000000","46446.1"
"BTC","1641254400000","45832.01"
"BTC","1641340800000","43451.13"
"BTC","1641427200000","43082.31"
"BTC","1641513600000","41566.48"
"BTC","1641600000000","41679.74"
"BTC","1641686400000","41864.62"
"BTC","1641772800000","41822.49"
"BTC","1641859200000","42729.29"
"BTC","1641945600000","43902.66"
"BTC","1642032000000","42560.11"
"BTC","1642118400000","43059.96"
"BTC","1642204800000","43084.29"
"BTC","1642291200000","43071.66"
"BTC","1642377600000","42201.62"
"BTC","1642464000000","42352.12"
"BTC","1642550400000","41660.01"
"BTC","1642636800000","40680.91"
"BTC","1642723200000","36445.31"
"BTC","1642809600000","35071.42"
"BTC","1642896000000","36244.55"
"BTC","1642982400000","36660.35"
"BTC","1643068800000","36958.32"
"BTC","1643155200000","36809.34"
"BTC","1643241600000","37160.1"
"BTC","1643328000000","37716.56"
"BTC","1643414400000","38166.84"
"BTC","1643500800000","37881.76"
"BTC","1643587200000","38466.9"
"BTC","1643673600000","38694.59"
"BTC","1643760000000","36896.36"
"BTC","1643846400000","37311.61"
"BTC","1643932800000","41574.25"
"BTC","1644019200000","41382.59"
"BTC","1644105600000","42380.87"
"BTC","1644192000000","43839.99"
"BTC","1644278400000","44042.99"
"BTC","1644364800000","44372.72"
"BTC","1644451200000","43495.44"
"BTC","1644537600000","42373.73"
"BTC","1644624000000","42217.87"
"BTC","1644710400000","42053.66"
"BTC","1644796800000","42535.94"
"BTC","1644883200000","44544.86"
"BTC","1644969600000","43873.56"
"BTC","1645056000000","40515.7"
"BTC","1645142400000","39974.44"
"BTC","1645228800000","40079.17"
"BTC","1645315200000","38386.89"
"BTC","1645401600000","37008.16"
"BTC","1645488000000","38230.33"
"BTC","1645574400000","37250.01"
"BTC","1645660800000","38327.21"
"BTC","1645747200000","39219.17"
"BTC","1645833600000","39116.72"
"BTC","1645920000000","37699.07"
"BTC","1646006400000","43160"
"BTC","1646092800000","44421.2"
"BTC","1646179200000","43892.98"
"BTC","1646265600000","42454"
"BTC","1646352000000","39148.66"
"BTC","1646438400000","39397.96"
"BTC","1646524800000","38420.81"
"BTC","1646611200000","37988"
"BTC","1646697600000","38730.63"
"BTC","1646784000000","41941.71"
"BTC","1646870400000","39422"
"BTC","1646956800000","38729.57"
"BTC","1647043200000","38807.36"
"BTC","1647129600000","37777.34"
"BTC","1647216000000","39671.37"
"BTC","1647302400000","39280.33"
"BTC","1647388800000","41114"
"BTC","1647475200000","40917.9"
"BTC","1647561600000","41757.51"
"BTC","1647648000000","42201.13"
"BTC","1647734400000","41262.11"
"BTC","1647820800000","41002.25"
"BTC","1647907200000","42364.13"
"BTC","1647993600000","42882.76"
"BTC","1648080000000","43991.46"
"BTC","1648166400000","44313.16"
"BTC","1648252800000","44511.27"
"BTC","1648339200000","46827.76"
"BTC","1648425600000","47122.21"
"BTC","1648512000000","47434.8"
"BTC","1648598400000","47067.99"
"BTC","1648684800000","45510.34"
"BTC","1648771200000","46283.49"
"BTC","1648857600000","45811"
"BTC","1648944000000","46407.35"
"BTC","1649030400000","46580.51"
"BTC","1649116800000","45497.55"
"BTC","1649203200000","43170.47"
"BTC","1649289600000","43444.19"
"BTC","1649376000000","42252.01"
"BTC","1649462400000","42753.97"
"BTC","1649548800000","42158.85"
"BTC","1649635200000","39530.45"
"BTC","1649721600000","40074.94"
"BTC","1649808000000","41147.79"
"BTC","1649894400000","39942.38"
"BTC","1649980800000","40551.9"
"BTC","1650067200000","40378.71"
"BTC","1650153600000","39678.12"
"BTC","1650240000000","40801.13"
"BTC","1650326400000","41493.18"
"BTC","1650412800000","41358.19"
"BTC","1650499200000","40480.01"
"BTC","1650585600000","39709.18"
"BTC","1650672000000","39441.6"
"BTC","1650758400000","39450.13"
"BTC","1650844800000","40426.08"
"BTC","1650931200000","38112.65"
"BTC","1651017600000","39235.72"
"BTC","1651104000000","39742.07"
"BTC","1651190400000","38596.11"
"BTC","1651276800000","37630.8"
"BTC","1651363200000","38468.35"
"BTC","1651449600000","38525.16"
"BTC","1651536000000","37728.95"
"BTC","1651622400000","39690"
"BTC","1651708800000","36552.97"
"BTC","1651795200000","36013.77"
"BTC","1651881600000","35472.39"
"BTC","1651968000000","34038.4"
"BTC","1652054400000","30076.31"
"BTC","1652140800000","31017.1"
"BTC","1652227200000","29103.94"
"BTC","1652313600000","29029.75"
"BTC","1652400000000","29287.05"
"BTC","1652486400000","30086.74"
"BTC","1652572800000","31328.89"
"BTC","1652659200000","29874.01"
"BTC","1652745600000","30444.93"
"BTC","1652832000000","28715.32"
"BTC","1652918400000","30319.23"
"BTC","1653004800000","29201.01"
"BTC","1653091200000","29445.06"
"BTC","1653177600000","30293.94"
"BTC","1653264000000","29109.15"
"BTC","1653350400000","29654.58"
"BTC","1653436800000","29542.15"
"BTC","1653523200000","29201.35"
"BTC","1653609600000","28629.8"
"BTC","1653696000000","29031.33"
"BTC","1653782400000","29468.1"
"BTC","1653868800000","31734.22"
"BTC","1653955200000","31801.04"
"BTC","1654041600000","29805.83"
"BTC","1654128000000","30452.62"
"BTC","1654214400000","29700.21"
"BTC","1654300800000","29864.04"
"BTC","1654387200000","29919.21"
"BTC","1654473600000","31373.1"
"BTC","1654560000000","31125.33"
"BTC","1654646400000","30204.77"
"BTC","1654732800000","30109.93"
"BTC","1654819200000","29091.88"
"BTC","1654905600000","28424.7"
"BTC","1654992000000","26574.53"
"BTC","1655078400000","22487.41"
"BTC","1655164800000","22136.41"
"BTC","1655251200000","22583.72"
"BTC","1655337600000","20401.31"
"BTC","1655424000000","20468.81"
"BTC","1655510400000","18970.79"
"BTC","1655596800000","20574"
"BTC","1655683200000","20573.89"
"BTC","1655769600000","20723.52"
"BTC","1655856000000","19987.99"
"BTC","1655942400000","21110.13"
"BTC","1656028800000","21237.69"
"BTC","1656115200000","21491.19"
"BTC","1656201600000","21038.07"
"BTC","1656288000000","20742.56"
"BTC","1656374400000","20281.29"
"BTC","1656460800000","20123.01"
"BTC","1656547200000","19942.21"
"BTC","1656633600000","19279.8"
"BTC","1656720000000","19252.81"
"BTC","1656806400000","19315.83"
"BTC","1656892800000","20236.71"
"BTC","1656979200000","20175.83"
"BTC","1657065600000","20564.51"
"BTC","1657152000000","21624.98"
"BTC","1657238400000","21594.75"
"BTC","1657324800000","21591.83"
"BTC","1657411200000","20862.47"
"BTC","1657497600000","19963.61"
"BTC","1657584000000","19328.75"
"BTC","1657670400000","20234.87"
"BTC","1657756800000","20588.84"
"BTC","1657843200000","20830.04"
"BTC","1657929600000","21195.6"
"BTC","1658016000000","20798.16"
"BTC","1658102400000","22432.58"
"BTC","1658188800000","23396.62"
"BTC","1658275200000","23223.3"
"BTC","1658361600000","23152.19"
"BTC","1658448000000","22684.83"
"BTC","1658534400000","22451.07"
"BTC","1658620800000","22579.68"
"BTC","1658707200000","21310.9"
"BTC","1658793600000","21254.67"
"BTC","1658880000000","22952.45"
"BTC","1658966400000","23842.93"
"BTC","1659052800000","23773.75"
"BTC","1659139200000","23643.51"
"BTC","1659225600000","23293.32"
"BTC","1659312000000","23268.01"
"BTC","1659398400000","22987.79"
"BTC","1659484800000","22818.37"
"BTC","1659571200000","22622.98"
"BTC","1659657600000","23312.42"
"BTC","1659744000000","22954.21"
"BTC","1659830400000","23174.39"
"BTC","1659916800000","23810"
"BTC","1660003200000","23149.95"
"BTC","1660089600000","23954.05"
"BTC","1660176000000","23934.39"
"BTC","1660262400000","24403.68"
"BTC","1660348800000","24441.38"
"BTC","1660435200000","24305.24"
"BTC","1660521600000","24094.82"
"BTC","1660608000000","23854.74"
"BTC","1660694400000","23342.66"
"BTC","1660780800000","23191.2"
"BTC","1660867200000","20834.39"
"BTC","1660953600000","21140.07"
"BTC","1661040000000","21515.61"
"BTC","1661126400000","21399.83"
"BTC","1661212800000","21529.12"
"BTC","1661299200000","21368.08"
"BTC","1661385600000","21559.04"
"BTC","1661472000000","20241.05"
"BTC","1661558400000","20037.6"
"BTC","1661644800000","19555.61"
"BTC","1661731200000","20285.73"
"BTC","1661817600000","19811.66"
"BTC","1661904000000","20050.02"
"BTC","1661990400000","20131.46"
"BTC","1662076800000","19951.86"
"BTC","1662163200000","19831.9"
"BTC","1662249600000","20000.3"
"BTC","1662336000000","19796.84"
"BTC","1662422400000","18790.61"
"BTC","1662508800000","19292.84"
"BTC","1662595200000","19319.77"
"BTC","1662681600000","21360.11"
"BTC","1662768000000","21648.34"
"BTC","1662854400000","21826.87"
"BTC","1662940800000","22395.74"
"BTC","1663027200000","20173.57"
